id,name,count,name_eng
7088,compras navideñas,1,christmas shopping
7089,Cruzar,1,Cross
7096,Statie ratb 104,1,Ratb station 104
7097,Atardecer en Av peru,1,Atardecer a Of peru
7098,Viña del Mar,1,Vina del Mar
7099,dia,1,is
7100,home,1,home
7101,Urbino,1,Urbino
7102,25 novembre,1,November 25th
7103,giornata,1,day
7105,TalkBack,1,TalkBack
7111,Afragola,1,Afragola
7125,Sobieszewo,1,Sobieszewo
7126,Sobieszewo - dzień 2,1,Sobieszewo - day 2
7138,finalmente,1,finally
7142,complexo ferroviário,1,railway complex
7144,Trabalho,1,Work
7146,Centro Universitário Facens,1,Facens University Center
7150,não tem,1,it does not have
7153,ajudantes,1,helpers
7154,cadeirantes,1,wheelchair users
7155,Cafezinho,1,Coffee
7157,saccoman,1,saccoman
7158,Dorenauil,1,Dorenauil
7159,Expedição,1,Expedition
7162,feira baratos,1,cheap fair
7171,Diversão,1,Fun
7174,reabilitação,1,rehabilitation
7176,Coco natural,1,Coco natural
7178,banana,1,banana
7179,frutas,1,fruits
7184,experiência sensorial,1,sensory experience
7185,Jô Soares,1,Jo Soares
7186,humorista,1,humorist
7187,painel tátil,1,touch panel
7189,centro de memória,1,memory center
7190,escritório,1,desk
7191,HIV,1,HIV
7192,prevenção,1,prevention
7193,auto teste,1,car heads
7200,Oásis Urbano,1,Urban Oasis
7202,Judeus,1,Jews
7204,Detalhes Construtivos,1,Construction Details
7205,reclamar,1,complain
7206,solicitar,1,request
7207,Supermecado,1,supermarket
7211,Arte Concierge,1,Art Concierge
7212,Regina Silveira,1,Regina Silveira
7213,Art Concierge,1,Art Concierge
7215,Encontro,1,Meeting
7218,#v,1,#v
7219,Rota Blindwiki,1,Rota Blindwiw
7220,Anhangabaú,1,Anhangabaú
7221,Ladeira da memória,1,Slope of memory
7222,BIKE TOUR SP,1,BIKE TOUR SP
7223,Bicicleta,1,Bicycle
7225,Terraçoamdrade,1,terrace
7226,Biblioteca Mario dd Andrade,1,Andrade
7228,Antigo Mappin,1,Old Mappin
7230,Praça das Artes,1,Arts Square
7231,Fachada tátil,1,Tactile facade
7232,mala,1,mala
7234,SEsc 24,1,SEsc 24
7235,SESC Bibliiteca,1,SESC Library
7236,Sesc 24 de Maio,1,Sesc May 24th
7238,Street dancing,1,Street dancing
7240,jovens,1,young people
7245,obra acessível,1,accessible work
7248,família socializadora,1,socializing family
7252,dejetos,1,waste
7253,Amora,1,Blackberry
7254,Aplicativo,1,Application
7257,Viva,1,Viva
7258,postar,1,post
7259,chá,1,tea
7262,caminho,1,path
7263,dificuldade,1,difficulty
7264,patas,1,paws
7265,blog,1,blog
7266,viagens,1,trips
7267,dicas,1,tips
7268,início,1,start
7269,direção,1,direction
7271,Barreiras,1,Barriers
7272,Cidade,1,City
7273,Falta de Acessibidade,1,Lack of Accessibility
7276,pátio aberto,1,open courtyard
7277,Abuso,1,Abuse
7279,Escada em espiral,1,Spiral staircase
7282,biblioteca braille,1,braille library
7283,Dificuldades,1,Difficulties
7284,tenente Nascimento,1,Lieutenant Nascimento
7285,Parte superior aberta,1,Open top
7286,Jardim,1,Garden
7287,Prédios,1,Buildings
7288,hospitais,1,hospitals
7289,Solarium,1,Solarium
7290,piquenique,1,picnic
7291,Jardim suspenso,1,hanging garden
7292,Piso superior 2,1,Upper floor 2
7293,horta,1,horta
7295,voluntario,1,voluntary
7296,adeveb,1,adeveb
7297,além do limite,1,beyond the limit
7298,um outro olhar,1,another look
7299,Mata atlântica,1,Atlantic forest
7301,Centro Cultural Vergueiro,1,Vergueiro Cultural Center
7302,Ensaios,1,Tests
7306,Biblioteca Louis Braille,1,Biblioteca Louis Braille
7307,Arte Tátil,1,Tactile Art
7308,deficiência visual,1,visual impairment
7312,orquestra,1,orchestra
7315,medida,1,measure
7318,pintura contemporanea,1,contemporary painting
7319,série alturas,1,heights series
7324,Visão,1,Vision
7328,_optical walls,1,_optical walls
7329,o que não é visível,1,what is not visible
7331,Dentrofora,1,Insideoutside
7333,Jardim japonês,1,Japanese garden
7334,sociedade coletiva,1,collective society
7338,maquete,1,model
7340,Casa das rosas,1,House of Roses
7341,Janela de vidro,1,glass window
7344,Sesc paulista,1,Sesc paulista
7345,JHSP ACESSÍVEL,1,AFFORDABLE JHSP
7347,Bolsas Japanhouse cultura,1,Japanhouse Culture Bags
7351,Centro Cultural Itaú,1,Itaú Cultural Center
7353,Saudejapanhouse madeira,1,Saudejapanhouse wood
7356,casarão,1,mansion
7357,Paulista música cultura,1,Paulista music culture
7358,sescpaulista,1,sescpaulista
7359,Hospitalsanata Catarina avpaulista,1,Hospitalsanata Catarina avpaulista
7360,Painel hospitalsantacatarina avpaulista,1,Panel hospitalsantacatarina avpaulista
7361,Escolarodriguesalves arquitetura,1,Escolarodriguesalves architecture
7362,Santa Catarina,1,Santa Catarina
7363,Itaú cultural,1,Itaú cultural
7365,Músicas avpaulista somdapaulista,1,avpaulista somdapaulista songs
7366,santacatarinahospital,1,santacatarinahospital
7367,Relatos Urbanos,1,Urban Stories
7368,Renato Alioti,1,Renato Aliotti
7369,7 anjos,1,7 anjos
7370,Coco de pombo,1,pombo coconut
7371,guarda-chuva,1,umbrella
7372,hostipal Santa Catarina,1,Hostipal Santa Catarina
7373,ragazzo,1,lad
7374,Moradores de rua,1,Homeless people
7375,Bordados,1,Embroidery
7376,vozes,1,voices
7377,manicômio,1,madhouse
7378,navio,1,ship
7379,exclusão social,1,social exclusion
7380,Grupo,1,Group
7381,Esquemapreferido,1,preferred scheme
7382,Colégio Rodrigues Alves,1,Rodrigues Alves College
7383,Regina,1,Regina
7384,Sertanejo som cultura,1,Sertanejo sound culture
7385,Lanchonete garoa Paulista,1,Drizzle cafeteria Paulista
7386,Pospandemianapaulista,1,Post-pandemianapaulista
7387,Dançanapaulista,1,Dançanapaulista
7388,Black Music,1,Black Music
7389,Loucura,1,Craziness
7391,dançar,1,to dance
7392,dancaderuapaulista,1,dancaderuapaulista
7393,Brechobocapreta @bocapreta_,1,Brechobocapreta @bocapreta_
7394,Curta a paulista,1,Enjoy São Paulo
7395,aos domingos,1,on Sundays
7396,Musicanapaulista country,1,Musicanapaulista country
7398,Museu liceo pasteur,1,Liceo Pasteur Museum
7399,Super heróis,1,Super heroes
7400,Galeria super variado,1,Super varied gallery
7403,Shopping garoa,1,drizzle mall
7404,Clube homes,1,Clube homes
7405,shopingCidadeSaoPaulo,1,shoppingCidadeSaoPaulo
7406,Senaipaulista,1,From Senaipoul
7407,Rock in roll,1,Rock in roll
7408,Edifício gazeta,1,gazette building
7410,Pisotatilruim acessibilidade alerta,1,Pisotatilbad accessibility alert
7411,pisotateodefeituoso,1,tramplingdefective
7413,sesi,1,session
7414,Masp,1,Masp
7415,Trianon,1,Trianon
7416,Museu masp,1,masp museum
7417,Parque trianon,1,trianon park
7418,Mequi1000,1,Mequi1000
7419,Máqui 1000,1,Machine 1000
7421,mcdonalds,1,mcdonalds
7422,Rua livre,1,Free street
7423,ocupação urbana,1,urban occupation
7424,humanos,1,humans
7425,Artista,1,Artist
7426,a Paulista é nossa,1,Paulista is ours
7427,Lanchonete,1,Cafeteria
7428,Banana split,1,Banana split
7429,Condomínio nacional,1,National condominium
7431,Sertanejonapaulista dança,1,Sertanejonapaulista dance
7432,Sertanejo,1,Countryside
7433,Rota Paulista,1,Paulista Route
7434,Celebração,1,Celebration
7436,Shopping center 3,1,Shopping center 3
7437,Elogios,1,Compliments
7438,Instagram @blindwikibr,1,Instagram @blindwikibr
7439,Ims,1,Ims
7440,Antonio Machado,1,Antonio Machado
7441,Amigos pra valer,1,Real friends
7442,Deficientes visuais,1,Visually impaired
7444,Qrcode,1,Qrcode
7453,edifício do Gazeta,1,Gazeta building
7456,prédio da FIESP,1,FIESP building
7457,ação saúde,1,health action
7461,frei caneca,1,frei mug
7462,DJ na Paulista,1,DJ in Paulista
7463,igreja São Luiz Gonzaga,1,São Luiz Gonzaga church
7467,cozinheira,1,cook
7468,incrível,1,incredible
7469,caminhões,1,trucks
7470,passarinhos,1,little birds
7471,vale a pena,1,it is worth it
7472,memória,1,memory
7473,tropeiros,1,drovers
7474,escravos,1,slaves
7475,morro,1,morro
7477,cheirinho,1,smell
7478,linha azul,1,blue line
7481,app,1,app
7483,fala povo,1,speak people
7484,reciclagem,1,recycling
7487,parquiño,1,playground
7496,andré,1,andré
7500,Subprefeitura Ipiranga,1,Ipiranga Subprefecture
7501,posto SPTrans,1,SPTrans station
7508,Óscar Freire,1,Oscar Freire
7509,Pandemia,1,Pandemic
7510,aula online,1,online class
7511,pedagogia,1,pedagogy
7512,vacinação,1,vaccination
7513,prefeito,1,mayor
7514,Pobre Juan,1,Poor John
7515,jantar,1,to have lunch
7517,diversidade,1,diversity
7518,juntos,1,together
7519,vemos a possibilidade,1,we see the possibility
7521,projeto político,1,political project
7522,dar voz,1,give voice
7525,Oque postar,1,What to post
7526,talentos artísticos,1,artistic talents
7527,piadas,1,jokes
7528,Marchinha da acessibilidade,1,Accessibility march
7530,Rota acessível,1,Accessible route
7531,uma,1,one
7532,acidentes,1,accidents
7533,ação cidadão,1,citizen action
7534,Wiki: rede colaborativa,1,Wiki: collaborative network
7535,rota06,1,rota06
7537,Laraparque,1,Laraparque
7538,Alegria,1,Happiness
7539,Brincadeira,1,Joke
7540,Interação,1,Interaction
7541,salve,1,salve
7543,#praça Benedito Calixto,1,#Praça Benedito Calixto
7544,Aprendizado diversão,1,Fun learning
7546,Entrada laramara,1,laramara entrance
7547,Semáforo,1,Traffic light
7548,Trajeto metrô Marechal,1,Marechal subway route
7551,ponto de ônibus.,1,bus stop.
7552,Gabrielzinho manos crew,1,Gabrielzinho brothers crew
7554,SãoGonçalo,1,SãoGonçalo
7555,Caminhada,1,Walk
7556,São Gonçalo,1,São Gonçalo
7557,Educação Física,1,Physical education
7558,farol sonoro,1,sound beacon
7559,Pisotático,1,Pisotatic
7560,Área comercial,1,Commercial area
7562,Deslocamento,1,Displacement
7563,autonomia,1,autonomy
7565,Marechal Deodoro,1,Marshal Deodoro
7566,banco Bradesco,1,Bradesco bank
7567,Meios de transporte,1,Means of transport
7569,supermercado J. jota,1,J. jota supermarket
7570,Padaria Iracema,1,Iracema Bakery
7571,Angélica,1,Angelica
7572,Obstáculos aéreos,1,Aerial obstacles
7573,Alta velocidade,1,High speed
7574,Planeta,1,Planet
7576,audiodescrição,1,audio description
7577,calçadas,1,sidewalks
7578,Shows,1,Shows
7579,apresentações,1,presentations
7580,Uni,1,Uni
7581,guarulhos,1,guarulhos
7582,morador de rua,1,homeless person
7583,cegueira,1,blindness
7584,Theatro São Pedro,1,São Pedro Theater
7585,Ópera,1,Opera
7586,Ver com Palavras,1,See with Words
7589,Várzea do Carmo ubs,1,Várzea do Carmo ubs
7590,posto inss,1,post inss
7591,Casa até laramara,1,House to laramara
7592,Casas antigas,1,Old houses
7593,região da Barra funda,1,Barra Funda region
7594,piso tatil,1,piso holiday
7595,ambulantes,1,street vendors
7596,cocô,1,coconut
7597,Rua Brigadeiro Galvão,1,Brigadeiro Galvão Street
7600,Museu da Inclusão,1,Museum of Inclusion
7601,estação Barra Funda,1,Barra Funda station
7603,Altar dos mortos,1,Altar of the dead
7604,caveira,1,skull
7605,sobrenome,1,surname
7606,numerología,1,numerology
7607,Memoerial  5,1,Memoerial  5
7608,falta,1,lack
7611,baixa visão,1,low vision
7613,Pavilhão da Criatividade,1,Creativity Pavilion
7614,to fazendo falta,1,I'm missing
7615,caminhos musicais,1,musical paths
7616,guarda civil metropolitana,1,metropolitan civil guard
7617,livraria,1,bookstore
7619,Alda,1,Alda
7620,sinalsonoro,1,sinalsonoro
7621,atencao,1,attention
7623,Terminal barra funda,1,Deep bar terminal
7624,linha vermelha metro,1,metro red line
7625,linhas ferrias,1,ferry lines
7627,Galetia 2001,1,Galatia 2001
7629,Nossa querida mãe,1,Our dear mother
7633,Teco fotografia,1,Teco photography
7635,Expectativas,1,Expectations
7640,Auditório,1,Auditorium
7641,reforma a terminar,1,reform to finish
7642,falta pouco!!!,1,Not long!!!
7643,Apoio local,1,Local support
7644,São Jorge,1,Saint George
7645,blindwiky,1,blindwiky
7646,Portao de Ferro,1,Iron Gate
7647,Sorocabana,1,Sorocabana
7648,italy,1,italy
7649,Porgaoddferro,1,Porgaoddferro
7650,polonia,1,Poland
7651,france,1,france
7652,uk,1,uk
7653,poetry,1,poetry
7654,sky,1,sky
7655,blind.wiki,1,blind.wiki
7656,Estação Ferroviária Sorocabana,1,Sorocabana Railway Station
7657,chame francês,1,call French
7659,Marie Curie,1,Marie Curie
7660,difícil acessibilidade,1,difficult accessibility
7661,Rebeka Lima,1,Rebekah Lima
7662,Cantora,1,Singer
7667,covardia,1,cowardice
7669,Carolina Maria de Jesus,1,Carolina Maria de Jesus
7670,Réplicas Táteis,1,Tactile Replicas
7671,Igreja católica,1,Catholic church
7672,missa,1,lose
7673,santa Rosália,1,Saint Rosalia
7675,Beleza,1,Beauty
7676,Senhor do Bonfim,1,Lord of Bonfim
7678,Brasil restaurante,1,Brazil restaurant
7679,casa rosada,1,pink house
7684,rodoviario,1,highway
7685,Vlt,1,Vlt
7686,rj,1,rj
7687,Avenida Paulista 200,1,Avenida Paulista 200
7688,Luce-Prima,1,Light-First
7689,luceprima,1,first light
7691,Hebraica,1,Hebrew
7692,Salão de Arte,1,Art Hall
7693,Museu de Arte Sacra,1,Museum of Sacred Art
7694,Exposição Itinerante,1,Traveling Exhibition
7695,Kiosk Kioto,1,Kiosk Kyoto
7696,garapa e lanches,1,garapa and snacks
7698,gostaria,1,I would like
7699,pandeiro,1,tambourine
7700,instrumentos musicais,1,musical instruments
7701,Rota_centro_SJCampos/SP,1,Rota_centro_SJCampos/SP
7702,Eugenio de Melo,1,Eugenio de Melo
7703,Distrito Eugenio de Melo,1,Eugenio de Melo District
7704,Armazem Secos e Molhados,1,Dry and Wet Store
7705,Igreja Paroquia Imaculada Conceiçao,1,Immaculate Conception Parish Church
7706,melo,1,melo
7707,vilela,1,village
7708,Parque da Cidade,1,City park
7709,Banhado de SJCampos,1,Banhado de SJCampos
7710,Canal motoboy,1,motorcycle courier channel
7711,neka,1,let
7713,Rota cultural,1,Cultural route
7714,Obra cantoneiras Ibirapuera,1,Ibirapuera corner works
7715,Obra traca,1,Fireworks
7716,construcao do mundo,1,construction of the world
7718,Jardim das Esculturas,1,Sculpture Garden
7719,Parque Ibirapuera,1,Ibirapuera Park
7720,Carrancas,1,Frowns
7721,Amilcar de Castro,1,Amilcar de Castro
7722,Teco Barbero,1,Teco Barbero
7723,Fotógrafo,1,Photographer
7725,Vicentinaaranha,1,Vicentinaaranha
7726,Ibirapuera,1,Ibirapuera
7727,Olhe,1,Look
7728,imagine!,1,imagine!
7729,Atualidade,1,Current affairs
7730,Cinthia,1,Cynthia
7731,Voluntariado,1,volunteering
7732,projeto no Brasil,1,project in Brazil
7733,Rota Mam,1,Mom Rota
7736,produção blindwiki Brasil,1,production blindwiki Brazil
7737,Palestra,1,Lecture
7738,histórias,1,stories
7739,Dublagem presencial,1,In-person dubbing
7740,Samba de roda,1,samba de roda
7741,Santo Amaro,1,Saint Amaro
7743,sorocabablindwiki,1,sorocabablindwiki
7744,artecontemporanea,1,artecontemporanea
7746,Arepa,1,Alpha
7747,mensagem,1,message
7748,Agência correio,1,Post office
7749,Bos,1,Bos
7750,oftalmológico,1,ophthalmological
7751,Natural,1,Natural
7753,do,1,do
7756,Ecologica,1,Ecological
7757,Araraquara/SP,1,Araraquara/SP
7759,caixa,1,box
7761,araraqura,1,araraqura
7763,Universidade israelita,1,Israeli university
7764,Cinegrafista cega,1,Blind cameraman
7765,documentário Blind Wiki,1,Blind Wiki documentary
7766,Entone Abad,1,Entone Abad
7767,deficientevisual,1,deficientevisual
7768,feira,1,fair
7769,Trindade,1,Trinity
7770,Ascessibilidade,1,Abcessibility
7771,aeroporto,1,airport
7772,Buraco,1,Hole
7773,Praça  da Sé,1,Cathedral Square
7774,Faculdade de comunicação,1,Faculty of Communication
7775,Universidade Federal da Bahia,1,Federal University of Bahia
7776,jornalismo,1,journalism
7777,produção cultural,1,cultural production
7778,oftalmologista,1,ophthalmologist
7779,Instituto Paulistano,1,Instituto Paulistano
7780,Dica,1,Tip
7783,zeca,1,zeca
7784,parque disposições,1,park provisions
7785,espaço para shows,1,concert space
7786,vilaitororo,1,vilatororo
7788,literatura,1,literature
7789,#Feiradeacessibilidade,1,#AccessibilityFair
7790,Banco do Brasil,1,Bank of Brazil
7791,utopias disto pias,1,utopias of this sinks
7792,ache contemporânea,1,find it contemporary
7793,Museu de Arte Moderna da Bahia,1,Museum of Modern Art of Bahia
7794,Cadevi,1,You fell
7795,Flores,1,Flores
7796,Japão,1,Japan
7797,centroculturalvergueiro,1,centroculturalvergueiro
7798,auladeforró,1,classroomdeforró
7799,Romeu temdeviver,1,Romeo has to live
7800,segundasfeiras19h30,1,Mondays7:30pm
7801,FundaçãoDorina,1,Dorina Foundation
7802,painel,1,panel
7807,ongtemsentimento,1,ongtemsentimento
7808,trans,1,trans
7809,temsentimento,1,havefeeling
7810,santacecilia,1,Santa Cecilia
7811,ong,1,ong
7812,cracolandia,1,cracolandia
7813,Campanha gota eficiente,1,Efficient drop campaign
7816,baiana,1,Bahian
7819,karaokê,1,karaoke
7820,metrôcarrão,1,metrocarrão
7821,Comida Árabe,1,Arabic Food
7822,Esfirras,1,Esfirras
7823,Rhizomatiks,1,Rhizomatic
7824,Gaita,1,Harmonica
7826,Rua F,1,F Street
7827,Manoel Antonio Puig,1,Manoel Antonio Puig
7828,eleições,1,elections
7829,comemoração,1,celebration
7830,candidatos,1,candidates
7831,Lula,1,Lula
7832,Presidência,1,Presidency
7833,Ovelhas,1,Sheep
7834,Alimentos orgânicos,1,organic foods
7835,Tapioca,1,Tapioca
7836,Mimoo,1,Saint
7837,Grátis,1,Free
7840,Sebastião Salgado @,1,Sebastião Salgado @
7841,Amazonia,1,Amazonia
7842,Tartarugas Marinhas,1,Sea Turtles
7844,São Sebastião,1,San Sebastian
7845,Denúncia,1,Complaint
7846,Caraguatatuba,1,Caraguatatuba
7847,Antiestresse,1,Anti-stress
7848,Segurança,1,Security
7849,linha vermelha sp,1,red line sp
7850,estação Belém,1,Belém station
7853,Natal,1,Natal
7854,vinhos,1,wines
7855,queijos,1,cheeses
7856,mariafumaca,1,mariafumaca
7857,tremavapor,1,Trema Vapor
7858,mundogelado,1,frozen world
7859,emocao,1,emocao
7860,amizadeantigas,1,friendshipold
7861,amizadesnovas,1,new friendships
7862,são benedito,1,Saint Benedict
7863,Síndrome de Down,1,Down syndrome
7864,Dom Quixote,1,Don Quixote
7865,Doces,1,Candy
7868,Cultura accesible,1,Accessible culture
7870,derechos,1,rights
7871,sin miedo,1,fearless
7872,UPC,1,UPC
7874,Akimatsuri,1,Akimatsuri
7875,Festival de Outono,1,Autumn Festival
7876,Mogi das cruzes,1,Mogi das Cruzes
7877,museu da imigração,1,immigration museum
7879,aline,1,aline
7880,centroparalímpicobrasileiro,1,Brazilian Paralympic Center
7881,cpb,1,cpb
7882,Bairro Olaria,1,Olaria Neighborhood
7884,Square,1,Square
7890,idílico,1,idyllic
7894,campana,1,campana
7895,altavoces,1,speakers
7896,Altavoz,1,Speaker
7899,aeropuerto,1,airport
7901,Dársenas,1,give them
7902,Salida metro,1,Metro exit
7903,sin escaleras,1,no stairs
7904,arc teriomph,1,arc teriomph
7906,Parque de la citadella,1,citadella park
7907,Mamut ciutadella,1,Ciutadella mammoth
7908,francesc candi,1,francesc candi
7909,historiador,1,historian
7910,ciutadella,1,citadel
7911,bcn,1,bcn
7912,Fira,1,Fira
7913,Reina,1,Reina
7914,bickcletes,1,bickcletes
7916,Parc ibfantil,1,Parc ibfantil
7917,Paissatge sobir,1,Sovereign landscape
7918,cartel de menú,1,menu poster
7919,Sant antoni,1,Sant Antoni
7921,iPad,1,iPad
7924,Gchv,1,Gchv
7925,uvhv,1,uvv
7926,Hbhb,1,Hbhb
7927,hhbb,1,hhbb
7928,hhbbhnn,1,hhbbhnn
7929,hhhv,1,hhhhv
7930,Ubb,1,ubb
7931,hb,1,hb
7939,carme,1,Carmen
7942,descans,1,rest
7944,Cant dels ocells,1,Birdsong
7948,dispensador,1,dispenser
7951,vehicles,1,vehicles
7952,possible perill,1,possible danger
7953,ferradura dels cavalls,1,horseshoe
7955,pedra i fusta,1,stone and wood
7958,Ur,1,Ur
7960,Església de l’Alba,1,Church of the Dawn
7962,bonito,1,bonito
7963,feo,1,feo
7964,rural,1,rural
7966,tram tranquil,1,quiet tram
7968,codi QR,1,QR codes
7970,lectura,1,reading
7971,segon tram,1,second section
7972,punt de decisió,1,decision point
7973,inici,1,start
7975,Sèquia,1,ditch
7976,dificultats per caminar,1,difficulty walking
7977,Soroll d’aigua,1,Noise of water
7979,carretera hospital transfronterer,1,cross-border hospital road
7980,hospital transfronterer,1,cross-border hospital
7984,neu verge,1,new
7985,Porté-Puymorens,1,Porté-Puymorens
8005,flora,1,flora
8006,Toulouse,1,Toulouse
8007,nom dels carrers,1,street name
8008,Diagonal,1,Diagonal
8009,torres de la caixa,1,box towers
8011,racó dels ocells,1,corner of the birds
8012,passeig,1,walk
8013,estació del tren,1,train station
8014,infants,1,infants
8015,lleure,1,leisure
8017,Urgell,1,Urgell
8019,cultura accessible,1,cultura accessible
8020,maquetes tàctils,1,touch models
8021,maqueta tàctil,1,touch model
8023,parc,1,parc
8024,eloi,1,eloi
8025,setmana Santa,1,holy week
8026,santa,1,santa
8027,Trànsit,1,transit
8028,Eixample,1,Eixample
8037,good,1,good
8040,atm,1,atm
8047,joke,1,joke
8057,multiple,1,multiple
8066,Brazilian_culture,1,Brazilian_culture
8071,Dance,1,Dance
8076,Game,1,Game
8096,Vamos,1,Let's go
8101,sport,1,sport
8106,rain,1,rain
8107,test1,1,test1
8108,test12,1,test 12
8111,morning,1,morning
8117,tactic,1,tactic
8124,sun,1,sun
8132,humboldtallee,1,humboldtallee
8133,fahrräder,1,bicycles
8135,man,1,man
8137,martins,1,martins
8138,tenho,1,I have
8139,order,1,order
8140,rancho,1,rancho
8141,tropeiro,1,drover
8142,ernesto,1,ernesto
8144,associação,1,association
8145,imprensa,1,press
8146,rodas,1,arises
8147,lights,1,lights
8148,castañazo,1,chestnut
8150,boulevard,1,boulevard
8151,gossos,1,dogs
8152,repouso,1,rest
8153,presente,1,gift
8154,lar,1,lar
8155,complexo,1,complex
8156,margherita,1,margherita
8157,manuela,1,manuela
8158,eugenio,1,eugenio
8159,tag,1,tag
8161,super,1,super
8162,sociali,1,social
8165,maria,1,maria
8166,avpaulista,1,avpaulista
8167,cuesta,1,cuesta
8168,particolare,1,particular
8169,química,1,chemical
8170,histórico,1,history
8171,visual,1,visual
8172,tatil,1,holiday
8173,coordenadora,1,coordinator
8174,imigração,1,immigration
8175,paissatge,1,landscape
8177,janeiro,1,January
8178,metrô,1,subway
8179,parroquia,1,parish
8180,campanes,1,bells
8181,igualdade,1,equality
8182,químico,1,chemical
8183,indicado,1,indicated
8184,paraje,1,place
8185,słońcem,1,sun
8186,briefe,1,letters
8187,bereich,1,area
8188,carrer,1,street
8189,turísticos,1,tourist
8190,jofre,1,jofre
8191,d'istria,1,d'istria
8195,leite,1,leite
8196,prefeitura,1,city ​​hall
8197,acessível,1,accessible
8198,fortes,1,fortes
8199,pasuje,1,it suits
8200,superior,1,superior
8201,direito,1,right
8202,rosas,1,rosas
8204,punxes,1,spikes
8206,ermita,1,hermitage
8207,boa,1,boa
8208,mundo,1,world
8209,tem,1,tem
8212,crime,1,crime
8213,die sonne scheint,1,the sun is shining
8214,am ende ist ein tunnel,1,at the end there is a tunnel
8215,aquí,1,here
8216,norte,1,norte
8217,historia,1,history
8220,hallo,1,hallo
8222,ist,1,is
8223,ich,1,I
8224,günny,1,gunny
8225,dies,1,dies
8226,uns,1,us
8228,nähe,1,vicinity
8229,timmendorfer,1,timmendorfer
8230,lande,1,lande
8231,das,1,the
8232,pieszych,1,pedestrians
8233,e civile,1,and civil
8235,humitat,1,humidity
8236,franciscanos,1,Franciscans
8237,frei alvaci,1,frei alvaci
8238,tvirgen,1,tvirgen
8239,desamparados,1,helpless
8248,concentração,1,concentration
8249,caldodecana,1,caldodecana
8250,vilaclementino,1,vilaclementino
8251,bosko,1,divinely
8252,delícias,1,delights
8253,típica,1,typical
8254,italiana,1,Italian
8257,tax,1,tax
8259,configuració,1,configuration
8261,model,1,model
8262,sintàctic,1,syntactic
8281,problema,1,problem
8284,etiquetes,1,tags
